Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species,COUNT,ADL_GRP_1,ADL_GRP_2,ADL_GRP_3,ADL_RANK_1,ADL_RANK_2,ADL_RANK_3,ADL_RANK_4,ADL_RANK_5,ADL_RANK_6,ADL_RANK_7,ADL_RANK_8,ADL_RANK_9,ADL_RANK_10,ADL_RANK_11,ADL_RANK_12,TROPHIC_MODE,TROPHIC_TYPE,PREYS,COMMENTS
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Hamiltosporidium,Hamiltosporidium_magnivora,34,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Hamiltosporidium,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Pseudonosematidae,Pseudonosematidae_sp.,31,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Pseudonosematidae,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Bryonosema,Bryonosema_plumatellae,19,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Bryonosema,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Anncaliia,Anncaliia_algerae,18,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Anncaliia,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Bacillidium,Bacillidium_vesiculoformis,16,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Bacillidium,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Tubulinosema,Tubulinosema_acridophagus,15,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Tubulinosema,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Hazardia,NA,10,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Hazardia,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Polydispyrenia,Polydispyrenia_simulii,10,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Polydispyrenia,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Systenostrema,Systenostrema_alba,9,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Systenostrema,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Enterocytospora,Enterocytospora_artemiae,6,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Enterocytospora,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Thelohania,Thelohania_contejeani,5,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Thelohania,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Antonospora,NA,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Antonospora,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina_X,Fibrillanosema,Fibrillanosema_crangonycis,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Microsporidia,NA,NA,NA,NA,NA,NA,NA,Fibrillanosema,Heterotrophs,Parasites,animals,
Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,9429,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Rozellida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,Chytridiomycota,
Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,LKM11-Rozella_XX,LKM11-Rozella_XX_sp.,151,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Rozellida,NA,NA,NA,NA,NA,NA,NA,Rozella,Heterotrophs,Parasites,Chytridiomycota,
Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Rozella,Rozella_sp.,17,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Rozellida,NA,NA,NA,NA,NA,NA,NA,Rozella,Heterotrophs,Parasites,Chytridiomycota,
Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,NA,NA,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Opisthosporidia,Rozellida,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,Chytridiomycota,
Eukaryota,Opisthokonta,Fungi,Entomophthoromycota,Entomophthoromycotina,Entomophthorales,Basidiobolus,Basidiobolus_haptosporus,36,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,Entomophthoromycotina,Basidiobolus,NA,NA,NA,NA,NA,NA,Basidiobolus,Heterotrophs,Saprotrophs,,
Eukaryota,Opisthokonta,Fungi,Entomophthoromycota,Entomophthoromycotina,Entomophthorales,NA,NA,3,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,Entomophthoromycotina,Entomophthorales,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,,
Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,Furculomyces,Furculomyces_boomerangus,372,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,Kickxellomycotina,Harpellales,NA,NA,NA,NA,NA,NA,Furculomyces,Heterotrophs,NA,arthropods,Simplification symbionts
Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,NA,NA,22,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,Kickxellomycotina,Harpellales,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,arthropods,Simplification symbionts
Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,Smittium,NA,9,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,Kickxellomycotina,Harpellales,NA,NA,NA,NA,NA,NA,Smittium,Heterotrophs,NA,arthropods,Simplification symbionts
Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,Smittium,Smittium_sp.,7,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,Kickxellomycotina,Harpellales,NA,NA,NA,NA,NA,NA,Smittium,Heterotrophs,NA,arthropods,Simplification symbionts
Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,Stachylina,NA,3,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,Kickxellomycotina,Harpellales,NA,NA,NA,NA,NA,NA,Stachylina,Heterotrophs,NA,arthropods,Simplification symbionts
Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,Zoopagomycotina_XX,Zoopagomycotina_XX_sp.,5114,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,Cochlonema,Cochlonema_euryblastum,1149,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,NA,NA,NA,NA,NA,NA,NA,NA,Cochlonema,Heterotrophs,NA,,
Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,NA,NA,17,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,Syncephalis,Syncephalis_depressa,10,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,NA,NA,NA,NA,NA,NA,NA,NA,Syncephalis,Heterotrophs,NA,,
Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,Thamnocephalis,Thamnocephalis_sphaerospora,3,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Zoopagomycota,NA,NA,NA,NA,NA,NA,NA,NA,Thamnocephalis,Heterotrophs,NA,,
Eukaryota,Opisthokonta,Mesomycetozoa,Nucleariidea,Nucleariida,Nucleariida_X,Nuclearia,NA,186,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Rotosphaerida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nuclearia,Heterotrophs,Consumers,,
Eukaryota,Opisthokonta,Mesomycetozoa,Nucleariidea,Nucleariida,Nucleariida_X,Nuclearia,Nuclearia_moebiusi,35,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Rotosphaerida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nuclearia,Heterotrophs,Consumers,,
Eukaryota,Opisthokonta,Mesomycetozoa,Nucleariidea,Nucleariida,Nucleariida_X,Nuclearia,Nuclearia_thermophila,5,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Rotosphaerida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nuclearia,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Eocercomonas,Eocercomonas_echina,55393,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Eocercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Neocercomonas,Neocercomonas_jutlandica,22660,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Neocercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,NA,18964,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,NA,NA,2050,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_longicauda,1242,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_braziliensis,181,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_edax,100,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_lenta,16,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_rotunda,13,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cavernomonas,Cavernomonas_mira,10,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cavernomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_celer,2,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Cercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Neocercomonas,NA,44435,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Neocercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Eocercomonas,NA,5144,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,Eocercomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonadidae_X,NA,708,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Cercomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,NA,NA,41165,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Allapsidae,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Group-Te,Group_Te_sp.,5242,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Allapsidae,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Group-Te,Group-Te_sp.,3306,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Allapsidae,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allantion,Allantion_sp.,702,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Allapsidae,NA,NA,NA,NA,NA,NA,NA,Allantion,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allapsa,NA,4,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Allapsidae,NA,NA,NA,NA,NA,NA,NA,Allapsa,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allapsidae_X,Allapsidae_X_sp.,3,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Allapsidae,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allantion,NA,18,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Allapsidae,NA,NA,NA,NA,NA,NA,NA,Allantion,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Bodomorphidae,Bodomorpha,Bodomorpha_prolixa,20,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Bodomorphidae,NA,NA,NA,NA,NA,NA,NA,Bodomorpha,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Bodomorphidae,Bodomorpha,NA,7,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Bodomorphidae,NA,NA,NA,NA,NA,NA,NA,Bodomorpha,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Bodomorphidae,Bodomorpha,Bodomorpha_sp.,7,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Bodomorphidae,NA,NA,NA,NA,NA,NA,NA,Bodomorpha,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,NA,NA,NA,5779,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Glissomonadida_X,Glissomonadida_XX,Glissomonadida_XX_sp.,1094,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Proleptomonadidae,Proleptomonas,Proleptomonas_faecicola,17,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Proleptomonadidae,NA,NA,NA,NA,NA,NA,NA,Proleptomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Flectomonas,Flectomonas_ekelundi,58242,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Sandonidae,NA,NA,NA,NA,NA,NA,NA,Flectomonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,NA,NA,54218,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Sandonidae,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita_globosa,40901,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Sandonidae,NA,NA,NA,NA,NA,NA,NA,Neoheteromita,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Sandonidae_Clade-N/F-A,Sandonidae_Clade_N/F-A_sp.,869,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Sandonidae,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Sandona,NA,226650,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Sandonidae,NA,NA,NA,NA,NA,NA,NA,Sandona,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Mollimonas,NA,3,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Glissomonadida,Sandonidae,NA,NA,NA,NA,NA,NA,NA,Mollimonas,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Desmothoracida,Clathrulinidae,Clathrulinidae_X,NA,29,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Granofilosea,Clathrulinidae,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Cryptofilida,Mesofilidae,Mesofila,Mesofila_sp.,328,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Granofilosea,NA,NA,NA,NA,NA,NA,NA,NA,Mesofila,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,Limnofila,NA,19431,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Granofilosea,NA,NA,NA,NA,NA,NA,NA,NA,Limnofila,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Desmothoracida,Clathrulinidae,Clathrulinidae_X,Clathrulinidae_X_sp.,24,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Granofilosea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,Limnofilidae_X,NA,7447,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Granofilosea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Auranticordis,Auranticordis_quadriverberis,3,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Marimonadida,NA,NA,NA,NA,NA,NA,NA,Auranticordis,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,414,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,NA,NA,NA,NA,820,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Cyphoderiidae,Cyphoderia,NA,3,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Cyphoderiidae,NA,NA,NA,NA,NA,Cyphoderia,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha_rotunda,107,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Euglyphina,Euglyphidae,NA,NA,NA,NA,Euglypha,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Sphenoderia,Sphenoderia_pseudominuta,10,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Euglyphina,Sphenoderiidae,NA,NA,NA,NA,Sphenoderia,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Tracheleuglypha,Tracheleuglypha_dentata,7,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Euglyphina,Tracheleuglypha,NA,NA,NA,NA,Tracheleuglypha,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Trinematidae,Trinema,NA,4348,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Euglyphina,Trinematidae,NA,NA,NA,NA,Trinema,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Trinematidae,NA,NA,1235,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Euglyphina,Trinematidae,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Trinematidae,Trinema,Trinema_lineare,48,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Euglyphina,Trinematidae,NA,NA,NA,NA,Trinema,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Trinematidae,Trinema,Trinema_enchelys,9,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Euglyphina,Trinematidae,NA,NA,NA,NA,Trinema,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,NA,NA,NA,7012,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Paulinellidae,Paulinella,NA,248,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Paulinellidae,NA,NA,NA,NA,NA,Paulinella,Heterotrophs,Consumers,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Esquamulidae,Esquamula,Esquamula_lacrimiformis,1404,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,Esquamula,NA,NA,NA,NA,NA,Esquamula,Heterotrophs,NA,,
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,NA,NA,NA,144,Diaphoretickes,Sar,Rhizaria,Rhizaria,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
